9,10,11,11,11,12,12,12,12,12,12,12,12,12,12,13,14,15,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5,6,8,9,10,10,11,11,11,12,12,12,12,12,12,13,15,19,22,23,23,24,24,24,24,25,25,25,25,26,26,26,26,26,26,26,25,25,25,25,25,25,25,24
11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,13,13,12,9,0,0,0,7,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,5,5,5,5,6,8,9,10,10,11,11,11,12,12,12,12,12,12,13,16,19,22,23,23,24,24,24,24,24,25,25,25,25,26,26,26,26,26,26,25,25,25,25,24,24,24,24
11,11,11,11,11,11,11,11,12,12,12,11,11,11,11,12,12,12,12,12,11,10,9,9,11,11,11,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,5,5,5,5,5,7,8,10,10,11,11,11,11,12,12,12,12,12,12,14,17,20,22,23,23,24,24,24,24,24,25,25,25,26,26,27,28,27,26,25,25,25,25,24,24,24,24,24
12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,11,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,5,5,5,6,8,9,10,10,11,11,11,11,12,12,12,12,12,13,15,18,21,22,23,23,24,24,24,24,25,25,25,25,26,27,29,30,28,26,25,25,25,24,24,24,24,23,23
12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13,12,12,12,12,11,9,8,8,8,7,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,5,5,5,7,8,9,10,10,10,11,11,11,11,12,12,12,12,13,15,19,21,22,23,23,23,24,24,24,25,25,25,26,26,28,30,31,28,26,25,25,24,24,24,23,23,23,23
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,13,13,13,13,13,13,13,12,12,11,11,11,10,8,6,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,5,5,6,7,9,9,10,10,10,11,11,11,11,11,12,12,12,13,15,18,21,22,23,23,23,24,24,24,25,25,25,26,26,27,28,28,27,26,25,24,24,24,23,23,23,23,23
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,13,14,15,15,15,15,14,13,13,12,12,12,12,11,11,9,7,0,0,0,5,5,3,0,0,3,4,4,4,4,4,4,5,6,8,9,10,10,10,10,10,11,11,11,11,12,12,12,13,14,18,21,22,23,23,23,23,24,24,25,25,25,26,26,26,26,26,26,25,25,24,24,23,23,23,23,22,22
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,13,16,18,19,19,18,17,14,13,12,12,12,12,11,11,10,9,8,7,7,8,7,5,3,0,2,3,4,4,4,4,4,5,6,8,9,9,10,10,10,10,11,11,11,11,12,12,12,13,15,18,21,22,23,23,23,23,24,24,25,25,25,26,26,26,26,25,25,25,25,24,24,23,23,23,22,22,22
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,13,15,18,20,21,21,20,18,14,13,12,12,12,11,11,11,10,10,9,9,9,9,8,6,3,0,0,2,3,4,4,4,4,5,6,7,9,9,10,10,10,10,10,11,11,11,12,12,12,13,15,19,22,22,23,23,23,24,24,24,25,25,25,25,25,25,25,25,25,25,24,24,23,23,23,23,22,22,22
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,14,16,20,21,22,21,20,16,14,13,12,12,11,11,11,10,10,10,10,9,9,9,7,6,4,0,0,0,2,3,4,4,4,5,5,7,8,9,10,10,10,10,10,11,11,11,12,12,12,14,16,20,22,23,23,23,23,24,24,24,24,25,25,25,25,25,25,25,25,24,24,24,23,23,23,23,23,22,22
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,13,15,18,21,22,22,21,19,16,13,12,12,12,11,11,11,10,10,10,10,9,9,8,7,5,4,3,0,0,0,2,3,4,4,5,5,6,8,9,10,10,10,10,11,11,11,11,12,12,13,14,18,21,22,23,23,23,23,23,24,24,24,24,25,25,25,25,25,24,24,24,24,23,23,23,23,23,23,23,23
11,11,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,13,16,20,22,22,22,21,19,16,13,12,12,12,11,11,10,10,10,10,9,9,9,7,6,5,5,3,0,0,0,0,3,4,4,5,5,6,8,9,9,10,10,10,11,11,11,11,12,12,12,14,18,20,22,22,23,23,23,23,23,23,24,24,24,24,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23
11,11,10,10,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,13,15,18,21,22,22,22,22,20,16,14,12,12,12,11,11,10,10,10,9,9,9,8,7,6,5,5,4,3,0,0,0,2,4,4,5,5,6,7,9,9,10,10,10,11,11,11,11,12,12,12,13,16,19,21,22,22,22,22,22,23,23,23,23,24,24,24,24,24,23,23,23,23,23,23,23,23,23,23,23,23
11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,13,16,20,22,22,22,22,22,21,18,15,13,12,11,11,11,10,10,10,9,9,9,8,6,5,5,5,5,4,3,3,0,0,3,4,4,5,5,6,8,9,9,10,10,11,11,11,11,12,12,12,12,14,16,18,19,19,19,20,20,21,22,22,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,13,15,18,21,22,22,22,22,22,21,19,15,13,12,11,11,11,10,10,10,9,9,9,8,6,5,5,5,5,5,4,4,3,0,2,3,4,4,5,5,6,8,9,10,10,10,11,11,11,11,11,12,12,12,13,15,15,15,15,16,16,18,19,20,21,22,22,22,23,22,22,22,22,22,22,23,23,23,23,23,23,23
11,11,11,11,11,11,11,11,12,12,12,12,12,12,13,13,13,14,15,17,20,22,22,23,23,22,22,21,19,15,13,12,11,11,10,10,10,10,10,9,9,8,7,6,5,5,5,5,5,4,3,0,0,0,3,3,4,5,5,6,8,9,10,10,11,11,11,11,11,11,12,12,12,13,13,13,13,13,13,14,15,16,18,19,20,21,21,22,22,22,22,22,22,22,22,22,22,23,23,23
12,12,11,11,11,11,12,12,12,12,12,13,13,14,14,15,15,16,18,20,21,22,23,23,23,22,22,21,18,14,12,12,11,11,10,10,10,10,10,9,9,9,7,6,5,5,5,5,5,4,3,0,0,0,0,0,3,3,3,4,6,8,9,10,10,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,13,14,15,15,16,18,19,19,19,20,21,22,22,22,22,22,22,22,22,22
12,12,12,12,12,12,12,12,12,13,13,15,15,16,18,19,19,20,21,22,23,23,23,23,23,22,22,20,16,14,12,12,11,11,10,10,10,10,10,10,9,9,8,6,5,5,5,5,5,4,3,0,0,0,0,0,0,0,0,0,4,7,9,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,13,13,14,14,15,15,16,17,19,21,22,22,22,22,22,22,22,22
12,12,12,12,12,12,12,13,14,15,16,18,19,20,21,22,22,22,23,23,23,23,23,23,23,22,22,19,16,13,12,12,11,11,10,10,10,10,10,10,9,9,8,6,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,5,7,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,13,13,13,14,16,18,21,22,22,22,22,22,22,22
12,13,13,13,13,13,14,15,16,18,20,21,22,22,22,23,23,23,23,24,24,24,24,23,23,23,22,19,16,13,12,12,11,11,10,10,10,10,10,10,9,9,8,6,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,6,8,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,13,14,16,18,20,21,21,21,21,21,21
13,13,14,15,15,15,16,18,20,21,22,22,23,23,23,23,23,24,24,24,24,24,24,24,23,23,22,20,17,14,12,12,11,11,11,10,10,10,10,9,9,9,8,6,5,5,5,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,7,9,9,9,9,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13,15,16,18,19,19,19,19,19
13,15,17,19,19,19,20,21,22,22,23,23,23,23,23,24,24,24,24,25,25,25,25,24,24,23,23,22,19,16,14,13,12,11,11,11,10,10,10,9,9,9,8,7,6,6,6,5,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,7,8,9,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,12,12,12,12,12,12,13,14,15,15,15,15,15,15
14,16,19,21,21,22,22,22,23,23,23,23,23,23,23,24,24,24,25,25,25,25,25,25,24,24,23,23,21,19,16,15,13,12,11,11,11,10,10,10,9,9,9,8,8,7,7,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,7,8,9,10,10,10,10,10,10,10,11,11,11,11,11,11,11,11,12,12,12,12,12,12,13,13,13,13,13,13
15,18,21,22,22,22,22,23,23,23,23,23,23,23,24,24,24,25,25,25,25,25,25,25,25,24,24,23,23,22,20,18,16,13,12,11,11,10,10,10,9,9,9,9,9,9,8,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,9,9,10,10,10,10,10,10,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12
16,19,21,22,22,22,22,23,23,23,23,23,23,24,24,24,25,25,26,26,26,26,26,25,25,25,24,24,24,23,22,21,19,16,13,12,11,11,10,10,10,10,9,9,9,9,9,9,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,9,9,9,8,8,8,9,10,11,11,11,11,11,11,12,12,12,12,12,12,12,12
16,19,21,22,22,22,22,23,23,23,23,23,23,24,24,25,25,26,27,29,30,29,28,26,26,25,25,24,24,24,23,23,21,19,16,13,12,11,11,10,10,10,10,10,9,9,9,9,9,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,0,0,6,8,9,10,10,11,11,11,11,12,12,12,12,12,12,12
16,19,21,22,22,22,22,22,23,23,23,23,24,24,25,25,27,29,32,34,35,34,32,29,27,26,25,25,25,24,24,23,23,21,19,16,13,12,11,11,10,10,10,10,10,10,9,9,9,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,8,9,10,11,11,11,12,12,12,12,12,12
16,19,21,22,22,22,22,22,23,23,23,23,24,24,25,27,30,34,37,38,39,38,37,34,32,29,27,26,25,25,24,24,23,23,21,18,14,12,11,11,11,10,10,10,10,10,10,10,10,9,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,10,11,11,12,12,12,12,12,12
16,19,21,22,22,22,22,22,23,23,23,23,24,24,26,29,34,38,40,40,40,40,40,38,37,34,30,27,26,25,25,24,24,23,22,19,15,13,12,11,11,11,10,10,10,10,10,10,10,10,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,11,11,12,12,12,12,12
16,19,21,22,22,22,22,22,23,23,23,24,24,25,26,30,36,39,40,41,41,41,40,40,39,38,34,29,26,25,25,25,24,24,22,20,15,13,12,11,11,11,10,10,10,10,10,10,10,10,10,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,11,12,12,12,12,12
